text,label
ສ່ວນໜຶ່ງແມ່ນຍ້ອນວ່າຂ້ອຍຈຳເປັນຕ້ອງພິສູດຄວາມຮັກທີ່ຂ້ອຍຍັງກ້າຫານ ແລະ ໝັ້ນໃຈ. ,Lao
"ໂດຍເຖີງວ່າພວກເຮົາໄດ້ປ່ອຍຄັນຮົມອອກ ເປັນເວລາສອງສາມວິນາທີກ່ອນ..., ຫຼຸດລົງກັບກະດູກຫັກ. ",Lao
"ໂຄງການສວນຮູບປັ້ນ APEC ເປີດກ້ວາງພາຍຫຼັງກໍ່ສ້າງສຳເລັດຈະແມ່ນສວນສາທາລະນະ, ",Lao
"ດ້ວຍບໍລິເວນແຫ່ງ ຄວາມຂຽວສົດງົດງາມຢູ່ແຄມແມ່ນ້ຳຫ່ານ, ",Lao
"ເຊິ່ງເປັນສະຖານທີ່ຈັດຕັ້ງບັນດາການເຄື່ອນໄຫວເຊື່ອມຕໍ່ປະຊາຊົນນະຄອນນຳກັນ, ",Lao
ຊຸກຍູ້ການປະດິດສ້າງ ແລະ ສ້າງຄວາມສະໜິດຕິດພັນລະຫວ່າງຊາວ ດານັ້ງກັບນະຄອນຂອງຕົນ. ,Lao
"ຂ້ອຍຮູ້ວ່າຄວາມທຸກທໍລະມານແມ່ນຫຍັງ ແລະ ຂ້ອຍຮູ້ສຶກວ່າ ຖ້າບຸກຄົນໃດກໍ່ກະທຳຜິ, ລາວຈຳເປັນຕ້ອງຖືກຕັດສິນຍຸຕິທຳ ແລະ ຕ້ອງມີຄວາມຜິດ. ",Lao
ແລະພວກເຮົາໄດ້ສຶກສາຈຸລັງໃນຕົ້ນໄມ້ແຫ່ງຊີວິດໃນທຸກໆ ອານາຈັກຂອງຊີວິດຍົກເວັ້ນສັດພວກເຮົາເຫັນວ່າມີຄວາມແຕກຕ່າງເລັກນ້ອຍ. ,Lao
"ຂ້ອຍຄິດວ່ານີ້ອາດຈະ ບໍ່ແມ່ນ ສິ່ງທີ່ດີ, ແຕ່ມັນຂຶ້ນກັບເຈົ້າ, ນັ້ນແມ່ນຢືນຂອງຂ້ອຍ. ",Lao
ພໍ່ຕູ້ຂອງຂ້ອຍແມ່ນອາຈານ ,Lao
ແລະ ແມ່ໝ້າຍຜູ້ໜຶ່ງທີ່ອາໄສຢູ່ຄົນດຽວໃນຫ້ອງແຖວ Brooklyn ຂະໜາດນ້ອຍ,Lao
"ເຊິ່ງເປັນບ່ອນທີ່ຂ້ອຍມັກທີ່ສຸດເມື່ອຂ້ອຍເຕີບໃຫຍ່ຂຶ້ນ, ",Lao
ສ່ວນໜຶ່ງແມ່ນຍ້ອນວ່າມັນຢູ່ໃນຕົວລາວຢ່າງສັນຕິສ່ວນໜຶ່ງ ເພາະວ່າມັນເຕັມໄປດ້ວຍປຶ້ມ. ,Lao
"ນີ້ແມ່ນລູກງົວ ທີ່ບໍ່ເຄີຍມີຊີວິດເທື່ອ ທຳອິດຫຼັງຈາກນັ້ນ, ໝາສີຂີ້ເທົາ ແລະ ສຸດທ້າຍແມ່ນໝູບັນດາກະດູກ: Alexis, Chista,  Carrel, Janie ແລະ Dotcom.",Lao
ກິລາທີ່ມັກ: ບານເຕະ. ,Lao
ເດັກຊາຍມັກຫຍັງຫຼາຍທີ່ສຸດ? ,Lao
"ລວມທັງໃນສິ່ງສ່ວນຕົວ ແລະ ພາຍໃນຍົກຕົົວຢ່າງຄືກັບຄົນທີ່ທ່ານສົນໃຈ, ທ່ານຈະຮຽນແບບຄວາມເຊື່ອຂອງຄົນອ້ອມຂ້າງໂດຍບໍ່ຮູ້ຕົວວ່າທ່ານກຳລັງເຮັດຫຍັງຢູ່. ",Lao
"ກ່າວຄໍາເຫັນທີ່ການຖະແຫຼງຂ່າວນັດສາມັນເດືອນສິງຫາ ຂອງລັດຖະບານທີ່ຖືກດໍານີນໃນຕອນບ່າຍວັນທີ 04 ກັນຍາ, ຢູ່ຮ່າໂນ້ຍ , ",Lao
ທ່ານລັດຖະມົນຕີ ຫົວໜ້າຫ້ອງວ່າການລັດຖະບານຫວຽດນາມມາຍຕ໊ຽນຢຸງໄດ້ເຕື້ອງເຖິງບັນດາສັນຍານຕັ້ງໜ້າຂອງພື້ນຖານ ເສດຖະກິດໃນເດືອນສິງຫາ ແລະ ໄລຍະ 8 ເດືອນຜ່ານມາ.,Lao
"ທ່ານ ເລແທັງ ລຽມສະແດງຄວາມຊົມເຊີຍກຸ່ມບໍລິສັດIntel ບໍລຽງແຕ່ເອົາໃຈໃສ່ເຖິງບັນດາການເຄື່ອນໄຫວຜະລິດດໍາເນີນທຸລະກິດເທົ່ານັ້ນ, ",Lao
"ຫາກຍັງເອົາໃຈໃສ່ເຖິງການບໍາລຸງສ້າງແຫຼ່ງຊັບພະຍາກອນມະນຸດໃຫ້ແກ່ນະຄອນ ໂຮ່ຈີມິນ ອີກດ້ວຍ,",Lao
"ອັນໄດ້ປະກອບສ່ວນຍົກສູງທັກສະ  ແລະ ຄຸນນະພາບຂອງແຫຼ່ງຊັບພະຍາກອນມະນຸດໃຫ້ແກ່ທ້ອງຖິ່ນ, ",Lao
ກໍ່ຄືເພີ່ມຄວາມສາມາດບົ່ມຊ້ອນໃນການແກ້ງແຍ້ງຂອງນະຄອນ ໂຮ່ຈີມິນ. ,Lao
"ດ້ານໜຶ່ງ, ພວກເຮົາມີຄວາມຕ້ອງການໃນການປົກປ້ອງ, ເພື່ອຄວາມປອດໄພທີ່ຄາດເດົາໄດ້, ",Lao
"ຄວາມເປັນເອກະລາດ, ",Lao
"ຄວາມໄວ້ເນື້ອເຊື່ອໃຈ, ",Lao
ບາງສິ່ງບາງຢ່າງທີ່ຍືນຍົງ... ,Lao
"ສິ່ງທັງໝົດເຫລົ່ານີ້ແມ່ນສະມໍ, ",Lao
ພື້ນຖານຂອງປະສົບການໃນຊີວິດຂອງ ພວກເຮົາທີ່ພວກເຮົາເອີ້ນວ່າເຮືອນ. ,Lao
"ຕາມຂໍ້ສັງເກດຂອງບໍລິສັດ Adecco ຫວຽດນາມ, ",Lao
"ຂຶ້ນກັບກຸ່ມບໍລິສັດ Adecco - ເຊິ່ງເປັນຫົວໜ່ວຍໃຫ້ຄໍາປຶກສາກ່ຽວກັບບຸກຄະລາກອນ ແລະ ຮັບສະໝັກພະນັກງານແຖວໜ້າໂລກ, ",Lao
"ທີ່ໄດ້ຖະແຫຼງໃນ ຕອນບ່າຍວັນທີ 7 ຕຸລາແລ້ວຄວາມຕ້ອງການພະນັກງານຮັບຜິດຊອບການຄຸ້ມຄອງຜະລິດຕະພັນ ແລະ ຫົວໜ້າ ຫ້ອງການການຕະຫຼາດຢູ່ບັນດາບໍລິສັດຜະລິດຕະພັນເຄື່ອງໃຊ້ສອຍ ແມ່ນຍັງໃຫຍ່ຫຼວງຢູ່, ",Lao
ໄປຄຽງຄູ່ກັນນັ້ນບັນດາວຽກງານໃນຂະແໜງການຜະລິດພັດເພິມຂຶ້ນຢ່າງແຮງ.  ,Lao
"ໃນຄວາມເປັນຈິງພວກເຮົາຮູ້ສຶກວ່າບຸກຄົນທີ່ມີອາລົມເປັນພິເສດມີຕົວຢ່າງທີ່ດີເປັນພິເສດຕໍ່ໂລກ, ",Lao
ພວກເຮົາຕ້ອງການຄວາມຫຼາກຫຼາຍ ແລະ ພວກເຂົາສາມາດເຮັ ໄດ້ດີໃນດ້ານຄວາມເຂັ້ມແຂງ:,Lao
"ສະຖານະການທີ່ເປັນໄປໄດ້ຮີດຮູ້, ",Lao
ສາມາດຢັ້ງຢືນໄດ້ທິມບານເຕະແຫ່ງຊາດຫວຽດນາມມຸ່ງໄປເຖິງເປົ້າໝາຍເຂົ້າຮ່ວມຮອບຊີງຊະນະເລີດAsian Cup 2023 ,Lao
"ບໍ່ມີຄຳຖາມຫຍັງເລີຍບໍ່ມີເລີຍພະຍາດ   ຢູ່ທີ່ນັ້ນໂລກເບົາຫວານ, ໂຣກຫົວໃຈ, ເສັ້ນເລືອດຕັນໃນ, ໂຣກມະເຮັງບາງຊະນິດ ມີຢູ່ທົ່ວໄປຫຼາຍກວ່າບ່ອນອື່ນໆໃນໂລກ. ",Lao
ທີ່ກອງປະຊຸມສຳມະນາ(ພາບ: ຫວຽດນາມ +) ນີ້ແມ່ນຫົວເລື່ອງຂອງກອງປະຊຸມສຳມະນາດຳເນີນໃນວັນທີ 24 ພະຈິກ ຢູ່ນະຄອນ Turin ເມືອງເອກເຂດ Piemonte (ພາກເໜືອ ອີຕາລີ) ,Lao
ໂດຍຫ້ອງການການຄ້າອີຕາລີ - ຫວຽດນາມສົມທົບກັບສະຖານກົງສູນກິດຕິມະສັກຫວຽດນາມ ປະຈຳ Turin ຈັດຕັ້ງ. ,Lao
"ແນ່ນອນວ່າພວກເຮົາ ຕ້ອງການໃຫ້ອຸປະກອນເຫລົ່ານັ້ນນຳໃຊ້ໂດຍປະຊາຊົນໃນອຸດສະຫະກຳເພື່ອນຮ່ວມງານ, ",Lao
ທ່ານໝໍຈົວທີ່ ຕິດຕໍ່ກັບເດັກນ້ອຍ ແລະ ພວກເຮົາຈຳເປັນຕ້ອງປ່ຽນເຕັກໂນໂລຢີເຫຼົ່ານັ້ນເຂົ້າໃນບາງສິ່ງບາງຢ່າງທີ່ປະກອບສ່ວນໃຫ້ຄຸນຄ່າແກ່ອາຊີບ ຂອງພວກເຂົາໃນຂະນະທີ່ພວກມັນສຳພັດກັບເດັກນ້ອຍຫຼາຍຄົນ.,Lao
"ສິ່ງນັ້ນໄດ້ເຮັດໃຫ້ຂ້ອຍສົນໃຈ, ເພາະວ່າຂ້ອຍໄດ້ຢູ່ກັບກ້ອງຖ່າຍຮູບຕະຫຼອດຊີວິດ. ",Lao
ທ່ານອາດຈະບໍ່ຄາດຫວັງວ່າ CEO ຂອງບໍລິສັດໃຫຍ່ທົ່ວໂລກຈະ ເບິ່ງເອກະສານການດຸ່ນດ່ຽງ ຫຼື ກຳໄລ ສຸດທິ. ,Lao
"ແຕ່ທ່ານ Harish_Manwani CEO ຂອງບໍລິສັດ Unilever, ",Lao
"ໄດ້ອອກມາຢືນຢັນຢ່າງແຮງກ້າວ່າການລວມເອົາຄຸນຄ່າ, ",Lao
"ຈຸດປະສົງ ແລະ ຄວາມຍືນຍົງໃນການຕັດສິນໃຈລະດັບສູງບໍ່ແມ່ນພຽງແຕ່ສະຕິປັນຍາເທົ່ານັ້ນ, ",Lao
"ແຕ່ມັນແມ່ນວິທີດຽວທີ່ຈະດຳເນີນທຸລະກິດໃນປີທີ ສິບ ສະຕະວັດ, ",Lao
"ມີສະຖານທີ່ສົ່ງສັນຍານ wifi ໂດຍບໍ່ເສຍຄ່າເກືອບ 100  ແຫ່ງໄດ້ຮັບການຍົກລະດັບ, ລວມມີ 44 ແຫ່ງໃນບໍລິເວນນະຄອນ, 35 ແຫ່ງໃນເກາະໂກໂຕ, ແລະ 17 ແຫ່ງເທິງທະເລບ່ອນ ທີ່ແຂກທ່ອງທ່ຽວແວ່ຢາມ. ",Lao
ຂ້ອຍເອົາປື້ມເຫຼົ່ານີ້ມານຳຂໍເອົາພໍ່ຮັກຂອງພໍ່ຕູ້. ,Lao
ສະຝອງບໍ່ເປັນຫຍັງ. ,Lao
ບໍ່ມີປັນຫາຫຍັງກັບໃຈ. ,Lao
"Frederick Daye ຖືກປະຕິບັດຢູ່ບ່ອນທີ່ມີalibi, ",Lao
ໃນຂະນະທີ່ພະຍານ 13 ຄົນໄດ້ລະບຸຕົວລາວຢູ່ບ່ອນເກີດເຫດ. ,Lao
"ທ່ານສູນດາລາສຸລິອຸດົງສະແດງຄວາມມຸ່ງມາດປາຖະໜາວ່າໃນໄລຍະທີ່ຈະ ມາເຖິບຈະສືບຕໍ່ໄດ້ຮັບການ ໜູນຊ່ວຍ, ຊ່ວຍເຫຼືອຂອງ  ນະຄອນໂຮ່ຈິມິນ, ",Lao
"ຕໍ່ບັນດາຂົງເຂດການພັດທະນາຂອງລາວ, ",Lao
"ໃນນັ້ນ, ມີຂົງເຂດການພັດທະນາວິທະຍາສາດ - ເຕັກໂນໂລຢີ. ",Lao
ສິ່ງທີ່ພວກເຮົາຕ້ອງການແມ່ນເພື່ອ ຮັບປະກັນວ່າຄົນທີ່ມີອາການເປັນໂຣກຂາດຕົວສາມາດຫລຸດພົ້ນຈາກຜົນກະທົບທີ່ຮ້າຍກາດ,Lao
"ທີ່ເກີດຂື້ນກັບຄວາມພິການ ທາງປັນຍາທີ່ເລິກເຊິ່ງ,",Lao
ຂາດທັກສະດ້ານພາສາ ແລະ ຄວາມໂດດດ່ຽວຢ່າງເລິກເຊິ່ງ. ,Lao
"ລາຍການສົ່ງແຫຼ່ງອາລົມກ່ຽວກັບຊຸດເສື້ອຍາວແມ່ນຈຸດພົ້ນເດັ່ນຂອງງານບຸນ, ",Lao
"ນຳມາເຊິ່ງສິ່ງໃໝ່ອຽມໃຫ້ຜູ້ຊົມ, ກໍ່ຄືປະຊາຊົນນະຄອນ. ",Lao
ແນ່ນອນມີບາງຄົນໄດ້ອ່ານກ່ຽວກັບການທົບທວນຄືນຂອງ FDA ຂອງປາແຊນມອນທີ່ຖືກດັດແປງພັນທຸກຳ .,Lao
"ໂດຍຕາງໜ້າໃຫ້ເພື່ອນມິດສາກົນ,",Lao
"ທ່ານ Jorge Rondon Uzcategui, ເອກອັກຄະລັດຖະທູດ Venezuela, ຫົວໜ້າ ຄະນະທູຕານຸທູດປະຈຳຫວຽດນາມ ",Lao
"ໄດ້ຝາກເຖິງປະຊາຊົນຫວຽດນາມບັນດາຄຳອວຍພອນປີໃໝ່ສັນຕິພາບ, ວັດທະນາຖາວອນ, ຜາສຸກ ແລະ ບັນລຸຜົນສຳເລັດ.",Lao
ງານວາງສະແດງຮູບຂາວດຳເກືອບ50 ແຜ່ນ,Lao
"ທີ່ມີເນື້ອໃນສ່ອງແສງເຖິງບັນດາຄວາມເສຍຫາຍອັນໃຫຍ່ຫລວງ, ຜົນຮ້າຍຕ່າງເຊິ່ງບັນດາຜູ້ປະສົບເຄາະຮ້າຍຂອງສົງຄາມຢູ່ຫວຽດນາມ ແລະ ຍີ່ປຸ່ນ ຕ້ອງທົນທຸກເປັນເວລາດົນນານ. ",Lao
ພວກເຮົາສາມາດເຮັດມັນໄດ້ໃນເວລາດຽວກັນ,Lao
ໃນເວລາຈິງບໍ? ,Lao
ແລະ ຫຼັງຈາກນັ້ນພວກເຮົາຈະເວົ້າກ່ຽວກັບ 600 ແລ້ວ 700 ຄົນຈະເບິ່ງມັນ.,Lao
"ແລະ ຂ້ອຍບໍ່ໄດ້ຮຽນຮູ້ກ່ຽວກັບຄວາມສ່ຽງ, ຄວາມກ້າຫານ, ຄວາມຄິດສ້າງສັນ ແລະ ນະວັດຕະກຳຈາກການສຶກສາຄວາມສ່ຽງ. ",Lao
ໄຂສັບປະດາຮູບເງົາສະເຫຼີມສະຫຼອງ 65 ປີແຫ່ງວັນໄຊຊະນະດ້ຽນບຽນຝູ,Lao
ສັບປະດາຮູບເງົາດຳເນີນແຕ່ວັນທີ 24 ເມສາ - ວັນທີ 20 ພຶດສະພາ 2019 ໃນທົ່ວປະເທດ. ,Lao
ຮູບພາບຂອງຜູ້ຊາຍທີ່ຢືນຢູ່ຕໍ່ໜ້າຖັງໄດ້ກາຍເປັນສັນຍາລັກຂອງການຕໍ່ຕ້ານ. ,Lao
ພຽງແຕ່ໃນກໍລະນີທີ່ທ່ານຄິດວ່າດອກໄມ້ສີເຫຼືອງ ທັງໝົດລ້ວນແຕ່ມີຄຸນສົມບັດນີ້ ,Lao
"ບໍ່ມີດອກໄມ້ໃດໆທີ່ເປັນອັນຕະລາຍໃນເວລາຖ່າຍຮູບນີ້, ",Lao
ມັນພຽງແຕ່ຕິດກັບຜູ້ຖືມັນຈະບໍ່ເປັນອັນຕະລາຍເລີຍ ,Lao
